Variance,Skewness,Kurtosis,Entropy,Label
2371.48799915961,-0.18094709575072837,-0.9627495385291818,7.5470098336662765,1
1596.2262427657843,-0.3751118024800657,-0.40497774698011924,7.299434475805523,1
1874.4684030280914,-0.1449373286064335,-0.984380390082221,7.380721809300464,1
3155.824115528725,-0.1805233845954028,-1.0025153022197995,7.726790152362874,1
